Fecha,Hora,Megabytes Normal,Megabytes Picos,Megabytes MySQL
2023-09-12,16:20:26,1.66,1.85,7749.046875
2023-09-12,16:20:57,1.66,1.85,7749.046875
2023-09-12,16:21:08,1.66,1.85,7749.046875
2023-09-12,16:21:19,1.66,1.85,7749.046875
2023-09-12,16:23:23,1.66,1.85,7749.046875
2023-09-12,16:23:37,1.66,1.85,7749.046875
2023-09-12,16:24:08,1.66,1.85,7749.046875
2023-09-12,16:24:38,1.66,1.85,7749.046875
2023-09-12,16:24:57,1.66,1.85,7749.046875
2023-09-12,16:25:08,1.66,1.85,7749.046875
2023-09-12,16:25:24,1.66,1.85,7749.046875
2023-09-12,16:26:27,1.66,1.85,7749.046875
2023-09-12,16:26:36,1.66,1.85,7749.046875
2023-09-12,16:26:52,1.66,1.85,7749.046875
2023-09-12,16:27:28,1.66,1.85,7749.046875
2023-09-12,16:27:49,1.66,1.85,7749.046875
2023-09-12,16:28:46,1.66,1.85,7749.046875
2023-09-12,16:29:24,1.66,1.85,7749.046875
2023-09-12,16:29:37,1.66,1.85,7749.046875
2023-09-12,16:30:08,1.66,1.85,7749.046875
2023-09-12,16:30:17,1.66,1.85,7749.046875
2023-09-12,16:31:11,1.66,1.85,7749.046875
2023-09-12,16:31:35,1.66,1.85,7749.046875
2023-09-12,16:31:54,1.66,1.85,7749.046875
2023-09-12,16:32:31,1.66,1.85,7749.046875
2023-09-12,16:32:55,1.66,1.85,7749.046875
2023-09-12,16:33:22,1.66,1.85,7749.046875
2023-09-12,16:34:01,1.66,1.85,7749.046875
2023-09-12,16:34:30,1.66,1.85,7749.046875
2023-09-12,16:35:25,1.66,1.85,7749.046875
2023-09-12,16:49:09,1.66,1.85,7749.046875
2023-09-12,16:49:35,1.66,1.85,7749.046875
2023-09-12,16:49:54,1.66,1.85,7749.046875
2023-09-12,16:50:07,1.66,1.85,7749.046875
2023-09-12,16:50:23,1.66,1.85,7749.046875
2023-09-12,16:50:51,1.66,1.85,7749.046875
2023-09-12,16:51:49,1.66,1.85,7749.046875
2023-09-12,16:52:03,1.66,1.85,7749.046875
2023-09-12,16:52:11,1.66,1.85,7749.046875
2023-09-12,16:53:12,1.66,1.85,7749.046875
2023-09-12,16:54:05,1.66,1.85,7749.046875
2023-09-12,16:54:29,1.66,1.85,7749.046875
2023-09-12,16:54:48,1.66,1.85,7749.046875
2023-09-12,16:55:18,1.66,1.85,7749.046875
2023-09-12,16:55:39,1.66,1.85,7749.046875
2023-09-12,16:56:18,1.66,1.85,7749.046875
2023-09-12,16:56:32,1.66,1.85,7749.046875
2023-09-12,16:57:03,1.66,1.85,7749.046875
2023-09-12,16:57:15,1.66,1.85,7749.046875
2023-09-12,16:57:25,1.66,1.85,7749.046875
2023-09-12,16:57:31,1.66,1.85,7749.046875
2023-09-12,16:57:37,1.25,2.17,7749.046875
2023-09-12,16:57:50,1.66,1.85,7749.046875
2023-09-12,16:59:18,1.66,1.85,7749.046875
2023-09-12,17:02:09,1.66,1.85,7749.046875
2023-09-12,17:02:47,1.25,2.17,7749.046875
2023-09-12,17:11:13,1.66,1.85,7749.046875
2023-09-12,17:13:14,1.66,1.85,7749.046875
2023-09-12,17:17:03,1.71,1.93,7749.046875
2023-09-12,17:17:18,1.66,1.85,7749.046875
2023-09-12,17:17:43,1.71,1.93,7749.046875
2023-09-12,17:33:29,1.71,1.93,7749.046875
2023-09-12,18:34:11,1.71,1.93,7749.046875
2023-09-12,18:34:57,1.71,1.93,7749.046875
2023-09-12,18:35:23,1.71,1.93,7749.046875
2023-09-12,18:35:59,1.71,1.93,7749.046875
2023-09-12,18:36:06,1.71,1.93,7749.046875
2023-09-12,18:36:10,1.71,1.93,7749.046875
2023-09-12,18:36:33,1.71,1.93,7749.046875
2023-09-12,19:08:22,1.7,1.93,7749.046875
2023-09-12,19:08:38,1.7,1.93,7749.046875
2023-09-12,21:48:58,1.41,1.49,1950.75
2023-09-12,21:49:04,0.78,0.99,1950.75
2023-09-12,21:49:21,1.23,2.15,1953.578125
2023-09-12,21:49:38,1.24,2.17,1957
2023-09-12,21:52:00,0.82,1.04,1961.4375
2023-09-12,21:52:23,1.24,2.17,1961.4375
2023-09-12,21:52:53,1.36,2.29,1961.4375
2023-09-12,21:53:10,0.94,1.16,1961.515625
2023-09-12,21:53:21,0.94,1.16,1961.515625
2023-09-12,21:53:29,1.36,2.29,1961.515625
2023-09-12,21:56:58,0.97,1.11,1961.515625
2023-09-12,21:57:35,0.97,1.11,1961.515625
2023-09-12,21:58:35,1.02,24.17,1961.515625
2023-09-12,21:59:02,1.02,24.17,1961.515625
2023-09-12,22:13:45,1.02,24.17,1961.515625
2023-09-12,23:02:08,1.01,25.6,1976.421875
2023-09-12,23:06:18,1.01,25.6,1976.421875
2023-09-12,23:07:51,1.01,25.6,1976.421875
2023-09-12,23:08:56,1.01,25.6,1976.421875
2023-09-12,23:11:31,0.91,1.06,2140.59375
2023-09-12,23:21:34,1.02,25.61,2141.390625
2023-09-12,23:22:33,1.02,25.61,2141.390625
2023-09-12,23:23:27,1.02,25.61,2141.390625
2023-09-12,23:23:37,1.02,25.61,2141.390625
2023-09-12,23:24:19,1.02,25.61,2141.390625
2023-09-12,23:24:51,1.02,25.61,2141.390625
2023-09-12,23:25:03,1.02,25.61,2141.390625
2023-09-12,23:25:14,1.02,25.61,2141.390625
2023-09-12,23:25:54,1.02,25.61,2141.390625
2023-09-13,00:18:10,1.02,25.61,2156.4375
2023-09-13,00:20:05,1.02,25.61,2156.4375
2023-09-13,00:31:34,1.02,25.61,2156.4375
2023-09-13,00:32:04,1.02,25.61,2156.4375
2023-09-13,00:38:15,1.02,25.61,2156.4375
2023-09-13,00:40:59,1.02,25.61,2156.4375
2023-09-13,00:42:48,1.02,25.61,2156.4375
2023-09-13,00:43:50,1.02,25.61,2156.4375
2023-09-13,00:54:14,1.02,25.61,2156.4375
2023-09-13,00:56:24,0.97,1.11,2156.4375
2023-09-13,01:04:04,1.01,25.6,2156.4375
2023-09-13,01:06:18,0.97,1.11,2156.4375
2023-09-13,01:06:55,0.97,1.11,2156.4375
2023-09-13,01:07:01,0.97,1.11,2156.4375
2023-09-13,01:07:12,0.97,1.11,2156.4375
2023-09-13,01:07:41,0.97,1.11,2156.4375
2023-09-13,01:07:51,0.97,1.11,2156.4375
2023-09-13,01:09:02,0.97,1.11,2156.4375
2023-09-13,01:11:58,1.75,1.92,2156.4375
2023-09-13,01:12:14,1.75,1.92,2156.4375
2023-09-13,01:13:37,1.76,1.93,2156.4375
2023-09-13,01:13:53,1.76,1.93,2156.4375
2023-09-13,01:15:20,1.76,1.93,2156.4375
2023-09-13,01:16:49,1.76,1.93,2156.4375
2023-09-13,01:16:51,1.76,1.93,2156.4375
2023-09-13,01:17:29,1.76,1.93,2156.4375
2023-09-13,01:18:49,1.83,2.05,2156.4375
2023-09-13,01:19:05,1.83,2.05,2156.4375
2023-09-13,01:20:00,1.83,2.05,2156.4375
2023-09-13,01:21:16,1.83,2.05,2156.4375
2023-09-13,01:27:51,1.37,2.29,2156.4375
2023-09-13,01:58:02,1.37,2.29,2156.484375
2023-09-13,01:58:36,1.37,2.29,2156.484375
2023-09-13,01:59:47,1.83,2.05,2156.484375
2023-09-13,01:59:57,1.83,2.05,2156.484375
2023-09-13,02:00:10,1.83,2.05,2156.484375
2023-09-13,02:01:09,1.67,1.91,2156.484375
2023-09-13,02:01:18,1.71,1.91,2156.484375
2023-09-13,02:01:24,1.59,1.91,2156.484375
2023-09-13,02:01:34,1.64,1.91,2156.484375
2023-09-13,02:02:06,1.64,1.91,2156.484375
2023-09-13,02:02:14,1.66,1.91,2156.484375
2023-09-13,02:04:05,1.64,1.91,2156.484375
2023-09-13,02:04:11,1.64,1.91,2156.484375
2023-09-13,02:04:28,1.64,1.91,2156.484375
2023-09-13,02:05:06,1.64,1.91,2156.484375
2023-09-13,02:05:48,4.73,7.09,2156.484375
2023-09-13,02:07:35,1.64,1.91,2156.484375
2023-09-13,02:10:10,1.64,1.91,2156.484375
2023-09-13,02:47:32,1.57,1.81,2156.484375
2023-09-13,03:04:05,1.47,1.54,2156.484375
2023-09-13,03:09:59,1.54,1.73,2156.484375
2023-09-13,03:10:34,1.49,1.73,2156.484375
2023-09-13,03:11:13,1.5,1.54,2156.484375
2023-09-13,03:11:19,1.64,1.91,2156.484375
2023-09-13,03:41:31,0.95,1.16,2156.484375
2023-09-13,03:43:51,0.87,1,2156.484375
2023-09-13,03:48:01,1,25.58,2156.5625
2023-09-13,03:48:32,1,25.58,2156.5625
2023-09-13,03:48:45,1,25.58,2156.5625
2023-09-13,03:49:34,1,25.58,2156.59375
2023-09-13,03:54:05,1,25.58,2156.59375
2023-09-13,03:54:44,1,25.58,2156.59375
2023-09-13,12:51:35,1.41,1.48,553.921875
2023-09-13,12:52:48,0.77,0.98,553.921875
2023-09-13,13:01:33,0.86,25.44,573.484375
2023-09-13,13:55:52,0.81,25.38,579.40625
2023-09-13,13:57:05,0.85,1.06,587.203125
2023-09-13,14:16:16,0.81,0.93,587.25
2023-09-13,14:17:03,0.81,0.93,587.25
2023-09-13,14:18:49,0.85,1.07,587.25
2023-09-13,14:21:23,1.53,1.83,587.25
2023-09-13,14:21:29,0.84,1.05,587.25
2023-09-13,14:22:08,1.53,1.83,587.25
2023-09-13,14:22:47,0.81,0.93,587.25
2023-09-13,14:23:28,0.81,0.94,587.25
2023-09-13,15:44:26,1.54,1.83,587.25
2023-09-13,15:46:44,1.54,1.83,587.25
2023-09-13,15:46:59,1.54,1.83,587.25
2023-09-13,15:47:46,1.54,1.83,587.25
2023-09-13,15:50:36,1.54,1.83,587.25
2023-09-13,15:57:48,1.54,1.83,587.296875
2023-09-13,18:47:59,1.41,1.48,61.15625
2023-09-13,18:48:22,0.77,0.98,61.15625
2023-09-13,18:48:36,1.22,2.14,123.203125
2023-09-13,18:48:47,0.87,1.08,131.578125
2023-09-13,21:01:50,1.54,1.83,14.625
2023-09-13,21:03:45,1.54,1.83,14.625
2023-09-13,21:04:20,1.54,1.83,14.625
2023-09-13,21:04:42,1.54,1.83,14.625
2023-09-13,21:05:17,1.54,1.83,14.9375
2023-09-13,21:06:38,1.55,1.84,14.9375
2023-09-13,21:09:09,1.54,1.83,14.953125
2023-09-13,21:10:54,1.54,1.83,14.953125
2023-09-13,21:11:48,1.47,1.83,14.953125
2023-09-13,21:12:01,1.47,1.83,14.953125
2023-09-13,21:12:31,1.47,1.83,14.953125
2023-09-13,21:12:52,4.62,6.98,14.953125
2023-09-13,21:14:33,7.82,10.18,14.953125
2023-09-13,21:16:09,7.82,10.18,14.953125
2023-09-13,21:50:56,7.82,10.18,80.21875
2023-09-13,21:54:30,0.84,1.06,80.265625
2023-09-13,21:54:42,1.25,2.18,89.28125
2023-09-13,21:55:06,1.56,1.83,100.59375
2023-09-13,21:56:52,7.84,10.21,100.59375
2023-09-13,21:59:19,1.26,2.19,108.828125
2023-09-13,22:04:52,7.85,10.21,108.84375
2023-09-13,22:11:00,7.85,10.21,108.84375
2023-09-13,22:13:33,7.85,10.21,108.84375
2023-09-14,09:12:49,1.41,1.48,79.203125
2023-09-14,09:14:44,0.77,0.98,79.203125
2023-09-14,09:14:56,0.77,0.99,110.828125
2023-09-14,09:28:48,7.76,10.13,140.375
2023-09-14,09:29:02,7.76,10.13,140.4375
2023-09-14,09:29:23,7.76,10.13,140.453125
2023-09-14,09:31:37,0.78,1,140.453125
2023-09-14,09:31:44,1.23,2.15,148.9375
2023-09-14,09:31:56,7.84,10.21,160.203125
2023-09-14,09:32:12,7.84,10.21,160.203125
2023-09-14,17:02:16,1.41,1.48,44.828125
2023-09-14,17:03:30,0.77,0.99,54.921875
2023-09-14,23:45:27,1.41,1.48,34.75
2023-09-15,05:44:58,1.41,1.48,36.78125
2023-09-15,11:20:40,1.41,1.48,36.8125
2023-09-15,15:30:46,1.4,1.48,27.140625
2023-09-15,15:30:58,1.42,1.6,27.265625
2023-09-15,15:31:05,0.77,0.99,27.265625
2023-09-15,15:31:20,0.77,0.99,29.8125
2023-09-15,15:31:27,0.77,0.99,29.8125
2023-09-15,15:31:36,23.04,23.47,127.296875
2023-09-15,15:31:49,0.77,0.99,127.296875
2023-09-15,15:32:31,23.04,23.47,127.296875
2023-09-15,15:33:02,27.71,28.05,421.609375
2023-09-15,15:33:28,32.38,34.2,421.609375
2023-09-15,15:39:03,32.39,34.21,7256.5
2023-09-15,15:39:24,8.36,34.21,7257.140625
2023-09-15,15:43:15,0.87,1.09,7297.234375
2023-09-15,15:50:02,0.87,1.09,7534
2023-09-15,15:50:34,23.18,23.57,7534
2023-09-15,15:51:17,27.72,28.06,7534
2023-09-15,15:52:11,32.4,34.21,7534
2023-09-15,16:00:24,32.4,34.22,7534.6875
2023-09-15,16:00:55,32.63,38.78,7534.6875
2023-09-15,16:01:07,32.39,34.21,7534.6875
2023-09-15,16:33:45,32.39,34.21,7534.78125
2023-09-15,16:34:06,32.39,34.22,7535.4375
2023-09-15,16:34:25,32.39,34.22,7535.4375
2023-09-15,16:34:39,42.59,42.78,7539.546875
2023-09-15,16:35:21,12.47,12.61,7546.015625
2023-09-15,16:36:00,9.69,9.98,7546.015625
2023-09-15,16:41:08,9.7,9.99,7554.953125
2023-09-15,16:41:42,15.4,15.56,7556.40625
2023-09-15,16:42:14,7.2,7.31,7557.296875
2023-09-15,16:42:50,4.44,4.65,7557.296875
2023-09-15,16:46:03,4.44,4.65,7560.328125
2023-09-15,16:46:27,9.91,10.09,7564.484375
2023-09-15,16:47:10,7.77,7.91,7570.0625
2023-09-15,16:47:52,6.95,7.16,7570.0625
2023-09-16,13:39:51,1.41,1.48,496.484375
2023-09-17,09:15:52,1.41,1.48,33.625
2023-09-17,21:32:00,1.41,1.48,25.765625
2023-09-17,21:33:36,1.41,1.48,25.765625
2023-09-18,02:01:44,1.41,1.48,25.84375
2023-09-18,02:01:51,0.77,0.98,25.84375
2023-09-18,02:02:13,9.35,9.57,116.3125
2023-09-18,02:03:24,1.38,261.65,245.53125
2023-09-18,02:04:31,1.42,1.6,245.640625
2023-09-18,02:04:37,0.77,0.99,245.640625
2023-09-18,02:05:46,6.44,6.63,257.859375
2023-09-18,02:06:45,10.93,11.16,262.796875
2023-09-18,02:08:00,23.04,23.47,277.734375
2023-09-18,02:08:35,6.44,6.63,278.40625
2023-09-18,02:09:08,6.2,6.43,283
2023-09-18,02:09:54,84.93,98,290.859375
2023-09-18,02:10:18,83.41,97.83,459.984375
2023-09-18,03:03:19,0.77,0.96,459.984375
2023-09-18,10:10:06,1.41,1.48,135.5
2023-09-18,10:10:57,0.77,0.98,135.5
2023-09-18,10:11:36,83.41,97.83,340.96875
2023-09-18,10:12:39,83.41,97.83,340.96875
2023-09-18,10:12:55,1.4,1.47,340.96875
2023-09-18,10:13:07,1.42,1.6,341.078125
2023-09-18,10:13:21,0.77,0.99,341.078125
2023-09-18,10:19:23,83.41,97.83,341.078125
2023-09-18,10:31:28,83.41,97.83,348.984375
2023-09-18,10:31:57,83.41,97.83,348.984375
2023-09-18,10:32:21,83.41,97.83,348.984375
2023-09-18,10:32:23,83.41,97.83,348.984375
2023-09-18,10:32:52,83.41,97.83,348.984375
2023-09-18,10:32:59,83.41,97.83,348.984375
2023-09-18,10:33:04,83.41,97.83,348.984375
2023-09-18,10:33:15,83.41,97.83,348.984375
2023-09-18,10:33:17,83.41,97.83,348.984375
2023-09-18,10:33:22,83.41,97.83,348.984375
2023-09-18,10:33:29,83.41,97.83,348.984375
2023-09-18,10:34:27,83.41,97.83,348.984375
2023-09-18,11:01:59,1.41,1.48,348.984375
2023-09-18,11:14:47,0.77,0.98,348.984375
2023-09-18,11:14:53,0.77,0.98,348.984375
2023-09-18,11:15:09,83.41,97.83,348.984375
2023-09-18,11:15:41,83.41,97.83,348.984375
2023-09-18,11:16:07,83.41,97.83,348.984375
2023-09-18,11:19:16,1.4,1.48,348.984375
2023-09-18,11:19:23,0.77,0.99,348.984375
2023-09-18,11:19:37,1.41,7.47,701.875
2023-09-18,11:20:47,3.43,3.65,733.203125
2023-09-18,11:21:09,9.14,9.29,733.625
2023-09-18,11:21:16,3.43,3.65,733.625
2023-09-18,11:21:22,3.98,8.19,741.53125
2023-09-18,11:23:19,1.92,3.7,741.65625
2023-09-18,11:24:11,1.29,1.44,742.25
2023-09-18,11:30:02,3.32,7.52,742.359375
2023-09-18,11:33:10,3.41,3.62,742.359375
2023-09-18,11:34:20,3.41,3.62,742.359375
2023-09-18,12:24:06,3.41,3.63,870.109375
2023-09-18,15:28:42,1.41,1.48,300.609375
2023-09-18,15:28:51,0.77,0.98,300.609375
2023-09-18,15:29:17,1.41,7.46,405.5
2023-09-18,15:30:48,4.33,11.51,477.796875
2023-09-18,15:52:06,1.33,1.55,478.171875
2023-09-18,15:52:30,1.33,1.55,478.171875
2023-09-18,15:52:38,9.11,11.36,536.1875
2023-09-18,15:55:27,11.16,11.5,536.203125
2023-09-18,15:55:48,11.72,13.98,536.203125
2023-09-18,15:56:46,11.72,13.97,536.203125
2023-09-18,15:57:12,11.72,13.97,536.203125
2023-09-18,15:59:12,4.32,11.5,545.578125
2023-09-18,15:59:49,1.34,1.55,545.65625
2023-09-18,16:49:52,1.58,7.72,1104.6875
2023-09-18,16:52:40,1.34,1.53,1104.890625
2023-09-18,16:53:12,1.34,1.55,1104.890625
2023-09-18,16:53:21,9.11,11.38,1202.515625
2023-09-18,16:56:45,4.35,11.53,1202.78125
2023-09-18,17:00:00,1.34,1.55,1202.828125
2023-09-18,17:14:31,1.41,1.49,1866.5
2023-09-18,17:15:00,1.41,1.49,1866.5
2023-09-18,17:15:11,0.78,0.99,1866.5
2023-09-18,17:15:23,8.96,11.23,1866.5
2023-09-18,17:18:44,1.46,1.66,1866.5
2023-09-18,17:18:50,0.78,0.99,1866.5
2023-09-18,17:18:56,8.96,11.23,1866.5
2023-09-18,17:26:48,11.18,11.52,1866.5
2023-09-18,17:28:09,0.78,0.99,1866.5
2023-09-18,17:28:27,23.04,23.47,1877.59375
2023-09-18,17:28:52,27.74,28.08,1899.359375
2023-09-18,17:30:24,32.4,34.22,1899.359375
2023-09-18,17:30:50,32.4,34.22,1899.359375
2023-09-18,18:02:49,1.41,1.49,1899.359375
2023-09-18,21:33:39,1.41,1.49,485.46875
2023-09-18,21:48:53,1.41,1.49,485.46875
2023-09-18,21:49:57,0.78,0.99,485.46875
2023-09-18,21:51:30,0.73,0.87,485.46875
2023-09-18,21:51:46,0.8,0.94,485.46875
2023-09-18,21:52:22,0.8,0.94,485.46875
2023-09-18,21:52:37,0.72,0.86,485.46875
2023-09-18,21:52:58,1.39,261.67,598.3125
2023-09-18,21:53:16,1.43,1.61,598.390625
2023-09-18,21:54:31,1.43,1.61,598.390625
2023-09-18,22:03:24,0.72,0.85,598.390625
2023-09-18,22:03:54,1.44,1.62,598.390625
2023-09-18,22:04:22,1.44,1.62,598.390625
2023-09-18,22:07:07,1.44,1.62,598.390625
2023-09-18,22:07:24,0.72,0.85,598.40625
2023-09-18,22:08:05,0.72,0.85,598.40625
2023-09-18,22:09:01,0.72,0.85,598.40625
2023-09-18,22:10:06,0.72,0.85,598.40625
2023-09-18,22:11:04,0.72,0.85,598.40625
2023-09-18,22:15:28,1.43,1.5,598.40625
2023-09-18,22:15:36,0.72,0.86,598.40625
2023-09-18,22:18:35,0.73,0.86,598.40625
2023-09-18,22:19:14,0.73,0.86,598.40625
2023-09-18,22:19:24,0.73,0.86,598.40625
2023-09-18,22:19:34,0.79,0.96,598.40625
2023-09-18,22:19:53,0.79,0.96,598.40625
2023-09-18,22:20:23,0.78,0.96,598.40625
2023-09-18,22:20:51,0.78,0.96,598.40625
2023-09-18,22:20:58,0.78,0.96,598.40625
2023-09-18,22:21:15,0.78,0.96,598.40625
2023-09-18,22:21:37,1.53,1.68,598.40625
2023-09-18,22:22:18,1.53,1.68,598.40625
2023-09-18,22:22:24,1.53,1.68,598.40625
2023-09-18,22:22:32,1.53,1.68,598.40625
2023-09-18,22:22:45,0.78,0.96,598.40625
2023-09-18,22:22:57,0.78,0.96,598.40625
2023-09-18,22:26:13,0.78,0.96,598.40625
2023-09-18,22:26:20,0.78,0.96,598.40625
2023-09-18,22:26:56,1.53,1.68,598.40625
2023-09-18,22:27:10,0.78,0.96,598.40625
2023-09-18,22:27:18,1.53,1.68,598.40625
2023-09-18,22:28:22,0.73,0.87,598.40625
2023-09-18,22:28:30,0.81,0.96,598.40625
2023-09-18,22:30:23,0.81,0.96,598.40625
2023-09-18,22:30:50,0.75,0.88,599.0625
2023-09-18,22:31:03,0.75,0.88,599.3125
2023-09-18,22:31:28,0.75,0.88,771.125
2023-09-18,22:31:43,0.75,0.88,771.125
2023-09-18,22:33:05,0.75,0.88,772.125
2023-09-18,22:33:20,0.75,0.88,772.921875
2023-09-18,22:34:03,0.75,0.88,772.921875
2023-09-18,22:34:37,0.75,0.88,772.921875
2023-09-18,22:35:01,0.8,0.97,772.921875
2023-09-18,22:35:10,0.8,0.97,772.921875
2023-09-18,22:36:41,0.8,0.97,772.921875
2023-09-18,22:36:51,0.75,0.88,772.921875
2023-09-18,22:37:03,0.8,0.97,772.921875
2023-09-18,22:38:29,0.75,0.88,772.921875
2023-09-18,22:39:07,0.75,0.88,772.921875
2023-09-18,22:39:30,0.8,0.97,772.921875
2023-09-18,22:39:55,0.75,0.88,772.921875
2023-09-18,22:40:05,0.74,0.87,772.921875
2023-09-18,22:40:09,0.74,0.87,772.921875
2023-09-18,22:40:25,0.78,0.93,772.921875
2023-09-18,22:40:32,0.74,0.88,772.921875
2023-09-18,22:40:41,0.74,0.87,772.921875
2023-09-18,22:40:48,0.74,0.87,772.921875
2023-09-18,22:47:34,0.72,0.85,772.921875
2023-09-18,22:47:45,0.72,0.85,772.921875
2023-09-18,22:48:00,0.72,0.85,772.921875
2023-09-18,22:48:38,0.72,0.85,772.921875
2023-09-18,22:48:46,0.72,0.85,772.921875
2023-09-18,22:50:02,0.72,0.85,772.921875
2023-09-18,22:50:19,0.72,0.85,772.921875
2023-09-18,22:50:32,0.72,0.85,772.921875
2023-09-18,22:51:02,0.72,0.85,772.921875
2023-09-18,22:51:26,0.72,0.85,772.921875
2023-09-18,22:52:03,0.72,0.86,772.921875
2023-09-18,22:54:11,0.74,0.88,772.921875
2023-09-18,22:56:56,0.74,0.88,772.921875
2023-09-18,22:57:08,0.74,0.89,772.921875
2023-09-18,22:57:20,0.74,0.87,772.921875
2023-09-18,22:59:18,0.74,0.87,772.921875
2023-09-18,22:59:25,0.74,0.89,772.921875
2023-09-18,22:59:34,0.74,0.89,772.921875
2023-09-18,22:59:44,0.78,0.93,772.921875
2023-09-18,23:01:39,0.78,0.94,772.921875
2023-09-18,23:02:58,0.74,0.89,772.921875
2023-09-18,23:03:09,0.75,0.89,772.921875
2023-09-18,23:03:35,0.75,0.89,772.921875
2023-09-18,23:03:42,0.74,0.89,772.921875
2023-09-18,23:04:14,0.75,0.89,772.921875
2023-09-18,23:04:22,0.74,0.89,772.96875
2023-09-18,23:07:59,1.44,1.62,773.171875
2023-09-18,23:11:34,0.74,0.88,773.171875
2023-09-18,23:11:46,1.44,1.62,773.171875
2023-09-18,23:14:20,0.74,0.87,773.171875
2023-09-18,23:14:50,1.44,1.62,773.171875
2023-09-18,23:15:21,0.79,1.01,773.171875
2023-09-18,23:16:35,0.74,0.87,773.171875
2023-09-18,23:17:09,1.53,1.68,773.171875
2023-09-18,23:17:16,0.74,0.87,773.171875
2023-09-18,23:25:06,0.74,0.87,773.171875
2023-09-18,23:25:29,0.74,0.87,773.171875
2023-09-18,23:25:49,0.74,0.87,773.171875
2023-09-18,23:27:48,0.74,0.87,773.171875
2023-09-18,23:28:28,0.74,0.87,773.171875
2023-09-18,23:28:39,0.75,0.87,773.171875
2023-09-18,23:29:02,0.75,0.87,773.171875
2023-09-18,23:29:51,0.75,0.87,773.171875
2023-09-18,23:30:25,0.75,0.87,773.171875
2023-09-18,23:31:07,0.75,0.87,773.171875
2023-09-18,23:35:59,0.75,0.87,773.171875
2023-09-18,23:36:12,0.75,0.87,773.171875
2023-09-18,23:36:33,0.74,0.87,773.171875
2023-09-18,23:37:26,0.75,0.87,773.171875
2023-09-18,23:37:38,0.75,0.87,773.171875
2023-09-18,23:37:54,0.75,0.87,773.171875
2023-09-18,23:38:25,0.75,0.87,773.171875
2023-09-18,23:38:29,0.75,0.87,773.171875
2023-09-18,23:39:26,0.75,0.87,773.171875
2023-09-18,23:39:46,0.75,0.87,773.171875
2023-09-18,23:40:31,0.75,0.87,773.171875
2023-09-18,23:40:40,0.75,0.87,773.171875
2023-09-18,23:41:00,0.75,0.87,773.171875
2023-09-18,23:41:13,0.75,0.87,773.171875
2023-09-18,23:41:27,0.75,0.87,773.171875
2023-09-18,23:41:38,0.74,0.87,773.171875
2023-09-18,23:41:48,0.74,0.87,773.171875
2023-09-18,23:43:27,0.75,0.87,773.171875
2023-09-18,23:43:41,0.75,0.87,773.171875
2023-09-18,23:45:11,0.75,0.87,773.171875
2023-09-18,23:45:25,0.75,0.87,773.171875
2023-09-18,23:45:49,0.75,0.87,773.171875
2023-09-18,23:45:54,0.75,0.87,773.171875
2023-09-18,23:46:55,0.75,0.87,773.171875
2023-09-18,23:47:03,0.75,0.87,773.171875
2023-09-18,23:48:27,1.39,1.47,773.25
2023-09-18,23:48:37,1.43,1.61,773.25
2023-09-18,23:48:54,0.78,1,773.25
2023-09-18,23:49:55,0.74,0.86,773.25
2023-09-18,23:51:19,0.74,0.86,773.25
2023-09-18,23:51:29,0.74,0.86,773.25
2023-09-18,23:52:11,0.74,0.86,773.25
2023-09-18,23:52:15,0.74,0.86,773.25
2023-09-18,23:52:31,0.74,0.86,773.25
2023-09-18,23:52:36,0.74,0.86,773.25
2023-09-18,23:53:02,0.74,0.86,773.25
2023-09-18,23:53:54,0.74,0.86,773.25
2023-09-18,23:57:01,0.74,0.86,773.25
2023-09-18,23:57:18,0.74,0.86,773.25
2023-09-18,23:57:32,0.74,0.86,773.25
2023-09-18,23:57:48,0.74,0.86,773.25
2023-09-18,23:58:03,0.74,0.86,773.25
2023-09-18,23:58:12,0.74,0.86,773.25
2023-09-18,23:58:34,0.74,0.86,773.25
2023-09-18,23:59:09,0.74,0.86,773.25
2023-09-18,23:59:13,0.74,0.86,773.25
2023-09-18,23:59:13,0.74,0.86,773.25
2023-09-18,23:59:39,0.74,0.86,773.25
2023-09-18,23:59:46,0.74,0.86,773.25
2023-09-19,00:00:27,0.74,0.86,773.25
2023-09-19,00:00:32,0.74,0.86,773.25
2023-09-19,00:01:06,0.74,0.86,773.25
2023-09-19,00:01:14,0.74,0.86,773.25
2023-09-19,00:01:43,0.74,0.86,773.25
2023-09-19,00:01:52,0.74,0.86,773.25
2023-09-19,00:02:21,0.74,0.86,773.25
2023-09-19,00:02:26,0.74,0.86,773.25
2023-09-19,00:02:26,0.74,0.86,773.25
2023-09-19,00:02:34,0.74,0.86,773.25
2023-09-19,00:02:51,0.74,0.86,773.25
2023-09-19,00:02:58,0.74,0.86,773.25
2023-09-19,00:03:07,0.74,0.86,773.25
2023-09-19,00:03:24,0.74,0.86,773.25
2023-09-19,00:03:44,0.74,0.86,773.25
2023-09-19,00:03:56,0.74,0.86,773.25
2023-09-19,00:04:13,0.74,0.86,773.25
2023-09-19,00:04:21,0.74,0.86,773.25
2023-09-19,00:04:46,0.74,0.86,773.25
2023-09-19,00:04:57,0.74,0.86,773.25
2023-09-19,00:05:18,0.74,0.86,773.25
2023-09-19,00:05:28,0.74,0.86,773.25
2023-09-19,00:06:00,0.74,0.86,773.25
2023-09-19,00:06:23,0.74,0.86,773.25
2023-09-19,00:07:27,0.74,0.86,773.25
