Fecha,Hora,Megabytes Normal,Megabytes Picos
2023-09-13,01:59:57,1.81,2.05
2023-09-13,02:00:10,1.81,2.05
2023-09-13,02:01:09,1.66,1.91
2023-09-13,02:01:18,1.7,1.91
2023-09-13,02:01:24,1.58,1.91
2023-09-13,02:01:34,1.62,1.91
2023-09-13,02:02:06,1.63,1.91
2023-09-13,02:02:14,1.65,1.91
2023-09-13,02:04:05,1.62,1.91
2023-09-13,02:04:11,1.62,1.91
2023-09-13,02:04:28,1.62,1.91
2023-09-13,02:05:06,1.62,1.91
2023-09-13,02:05:48,4.71,7.09
2023-09-13,02:07:35,1.62,1.91
2023-09-13,02:10:10,1.62,1.91
2023-09-13,02:47:32,1.56,1.81
2023-09-13,03:04:05,1.46,1.54
2023-09-13,03:09:59,1.53,1.73
2023-09-13,03:10:34,1.47,1.73
2023-09-13,03:11:13,1.48,1.54
2023-09-13,03:11:19,1.62,1.91
2023-09-13,03:41:31,0.93,1.16
2023-09-13,03:43:51,0.85,1
2023-09-13,03:48:01,1,25.58
2023-09-13,03:48:32,1,25.58
2023-09-13,03:48:45,1,25.58
2023-09-13,03:49:34,1,25.58
2023-09-13,03:54:05,1,25.58
2023-09-13,03:54:44,1,25.58
2023-09-13,12:51:35,1.39,1.48
2023-09-13,12:52:48,0.75,0.98
2023-09-13,13:01:33,0.86,25.44
2023-09-13,13:55:52,0.79,25.38
2023-09-13,13:57:04,0.83,1.06
2023-09-13,14:16:15,0.79,0.93
2023-09-13,14:17:03,0.79,0.93
2023-09-13,14:18:49,0.84,1.07
2023-09-13,14:21:23,1.52,1.83
2023-09-13,14:21:29,0.82,1.05
2023-09-13,14:22:08,1.52,1.83
2023-09-13,14:22:47,0.8,0.93
2023-09-13,14:23:28,0.8,0.94
2023-09-13,15:44:26,1.52,1.83
2023-09-13,15:46:44,1.52,1.83
2023-09-13,15:46:59,1.52,1.83
2023-09-13,15:47:46,1.52,1.83
2023-09-13,15:50:36,1.52,1.83
2023-09-13,15:57:48,1.52,1.83
2023-09-13,18:47:59,1.39,1.48
2023-09-13,18:48:22,0.75,0.98
2023-09-13,18:48:36,1.2,2.14
2023-09-13,18:48:47,0.85,1.08
2023-09-13,21:01:50,1.52,1.83
2023-09-13,21:03:45,1.52,1.83
2023-09-13,21:04:20,1.52,1.83
2023-09-13,21:04:42,1.52,1.83
2023-09-13,21:05:17,1.52,1.83
2023-09-13,21:06:38,1.53,1.84
2023-09-13,21:09:09,1.52,1.83
2023-09-13,21:10:53,1.52,1.83
2023-09-13,21:11:48,1.46,1.83
2023-09-13,21:12:01,1.46,1.83
2023-09-13,21:12:31,1.46,1.83
2023-09-13,21:12:52,4.61,6.98
2023-09-13,21:14:33,7.8,10.18
2023-09-13,21:16:09,7.8,10.18
2023-09-13,21:50:56,7.8,10.18
2023-09-13,21:54:30,0.83,1.06
2023-09-13,21:54:42,1.23,2.18
2023-09-13,21:55:06,1.54,1.83
2023-09-13,21:56:52,7.82,10.21
2023-09-13,21:59:19,1.24,2.19
2023-09-13,22:04:52,7.83,10.21
2023-09-13,22:11:00,7.84,10.21
2023-09-13,22:13:33,7.84,10.21
2023-09-14,09:12:49,1.39,1.48
2023-09-14,09:14:44,0.75,0.98
2023-09-14,09:14:56,0.76,0.99
2023-09-14,09:28:48,7.74,10.13
2023-09-14,09:29:02,7.74,10.13
2023-09-14,09:29:23,7.74,10.13
2023-09-14,09:31:37,0.76,1
2023-09-14,09:31:44,1.21,2.15
2023-09-14,09:31:56,7.82,10.21
2023-09-14,09:32:12,7.82,10.21
2023-09-14,17:02:16,1.39,1.48
2023-09-14,17:03:30,0.76,0.99
2023-09-14,23:45:27,1.39,1.48
2023-09-15,05:44:58,1.39,1.48
2023-09-15,11:20:40,1.39,1.48
2023-09-15,15:30:46,1.39,1.48
2023-09-15,15:30:58,1.41,1.6
2023-09-15,15:31:05,0.75,0.99
2023-09-15,15:31:20,0.75,0.99
2023-09-15,15:31:27,0.75,0.99
2023-09-15,15:31:36,23.02,23.47
2023-09-15,15:31:49,0.76,0.99
2023-09-15,15:32:31,23.02,23.47
2023-09-15,15:33:02,27.69,28.05
2023-09-15,15:33:28,32.37,34.2
2023-09-15,15:39:03,32.37,34.21
2023-09-15,15:39:24,8.34,34.21
2023-09-15,15:43:15,0.86,1.09
2023-09-15,15:50:02,0.86,1.09
2023-09-15,15:50:34,23.16,23.57
2023-09-15,15:51:17,27.7,28.06
2023-09-15,15:52:11,32.38,34.21
2023-09-15,16:00:24,32.38,34.22
2023-09-15,16:00:55,32.61,38.78
2023-09-15,16:01:07,32.38,34.21
2023-09-15,16:33:45,32.38,34.21
2023-09-15,16:34:06,32.38,34.22
2023-09-15,16:34:25,32.38,34.22
2023-09-15,16:34:39,42.58,42.78
2023-09-15,16:35:21,12.45,12.61
2023-09-15,16:36:00,9.68,9.98
2023-09-15,16:41:08,9.68,9.99
2023-09-15,16:41:42,15.39,15.56
2023-09-15,16:42:14,7.18,7.31
2023-09-15,16:42:50,4.42,4.65
2023-09-15,16:46:03,4.42,4.65
2023-09-15,16:46:27,9.89,10.09
2023-09-15,16:47:10,7.75,7.91
2023-09-15,16:47:52,6.93,7.16
2023-09-16,13:39:51,1.39,1.48
2023-09-17,09:15:52,1.39,1.48
2023-09-17,21:32:00,1.39,1.48
2023-09-17,21:33:36,1.39,1.48
2023-09-18,02:01:44,1.39,1.48
2023-09-18,02:01:51,0.75,0.98
2023-09-18,02:02:13,9.33,9.57
2023-09-18,02:03:24,1.37,261.65
2023-09-18,02:04:31,1.41,1.6
2023-09-18,02:04:37,0.75,0.99
2023-09-18,02:05:46,6.42,6.63
2023-09-18,02:06:45,10.91,11.16
2023-09-18,02:08:00,23.02,23.47
2023-09-18,02:08:35,6.42,6.63
2023-09-18,02:09:08,6.19,6.43
2023-09-18,02:09:54,84.91,98
2023-09-18,02:10:18,83.4,97.83
2023-09-18,03:03:19,0.76,0.96
2023-09-18,10:10:06,1.39,1.48
2023-09-18,10:10:57,0.75,0.98
2023-09-18,10:11:36,83.4,97.83
2023-09-18,10:12:39,83.4,97.83
2023-09-18,10:12:55,1.38,1.47
2023-09-18,10:13:07,1.41,1.6
2023-09-18,10:13:21,0.75,0.99
2023-09-18,10:19:23,83.4,97.83
2023-09-18,10:31:28,83.4,97.83
2023-09-18,10:31:57,83.4,97.83
2023-09-18,10:32:21,83.4,97.83
2023-09-18,10:32:23,83.4,97.83
2023-09-18,10:32:52,83.4,97.83
2023-09-18,10:32:59,83.4,97.83
2023-09-18,10:33:04,83.4,97.83
2023-09-18,10:33:15,83.4,97.83
2023-09-18,10:33:17,83.4,97.83
2023-09-18,10:33:22,83.4,97.83
2023-09-18,10:33:29,83.4,97.83
2023-09-18,10:34:27,83.4,97.83
2023-09-18,11:01:59,1.39,1.48
2023-09-18,11:14:47,0.75,0.98
2023-09-18,11:14:53,0.75,0.98
2023-09-18,11:15:09,83.4,97.83
2023-09-18,11:15:41,83.4,97.83
2023-09-18,11:16:07,83.4,97.83
2023-09-18,11:19:16,1.38,1.48
2023-09-18,11:19:23,0.75,0.99
2023-09-18,11:19:37,1.4,7.47
2023-09-18,11:20:47,3.41,3.65
2023-09-18,11:21:09,9.12,9.29
2023-09-18,11:21:16,3.41,3.65
2023-09-18,11:21:22,3.97,8.19
2023-09-18,11:23:19,1.9,3.7
2023-09-18,11:24:11,1.27,1.44
2023-09-18,11:30:02,3.3,7.52
2023-09-18,11:33:10,3.39,3.62
2023-09-18,11:34:20,3.39,3.62
2023-09-18,12:24:06,3.4,3.63
2023-09-18,15:28:42,1.39,1.48
2023-09-18,15:28:51,0.75,0.98
2023-09-18,15:29:16,1.39,7.46
2023-09-18,15:30:48,4.31,11.51
2023-09-18,15:52:05,1.32,1.55
2023-09-18,15:52:30,1.32,1.55
2023-09-18,15:52:38,9.09,11.36
2023-09-18,15:55:27,11.15,11.5
2023-09-18,15:55:48,11.71,13.98
2023-09-18,15:56:46,11.7,13.97
2023-09-18,15:57:12,11.7,13.97
2023-09-18,15:59:12,4.31,11.5
2023-09-18,15:59:49,1.32,1.55
2023-09-18,16:49:52,1.56,7.72
2023-09-18,16:52:40,1.32,1.53
2023-09-18,16:53:12,1.32,1.55
2023-09-18,16:53:21,9.1,11.38
2023-09-18,16:56:45,4.33,11.53
2023-09-18,17:00:00,1.32,1.55
2023-09-18,17:14:31,1.4,1.49
2023-09-18,17:15:00,1.4,1.49
2023-09-18,17:15:11,0.76,0.99
2023-09-18,17:15:23,8.95,11.23
2023-09-18,17:18:44,1.44,1.66
2023-09-18,17:18:50,0.76,0.99
2023-09-18,17:18:56,8.95,11.23
2023-09-18,17:26:48,11.17,11.52
2023-09-18,17:28:09,0.76,0.99
2023-09-18,17:28:27,23.03,23.47
2023-09-18,17:28:52,27.72,28.08
2023-09-18,17:30:24,32.39,34.22
2023-09-18,17:30:50,32.39,34.22
2023-09-18,18:02:49,1.4,1.49
2023-09-18,21:33:39,1.4,1.49
2023-09-18,21:48:53,1.4,1.49
2023-09-18,21:49:57,0.76,0.99
2023-09-18,21:51:30,0.71,0.87
2023-09-18,21:51:46,0.78,0.94
2023-09-18,21:52:22,0.78,0.94
2023-09-18,21:52:37,0.7,0.86
2023-09-18,21:52:58,1.38,261.67
2023-09-18,21:53:16,1.42,1.61
2023-09-18,21:54:31,1.42,1.61
2023-09-18,22:03:24,0.7,0.85
2023-09-18,22:03:54,1.43,1.62
2023-09-18,22:04:22,1.43,1.62
2023-09-18,22:07:07,1.43,1.62
2023-09-18,22:07:24,0.7,0.85
2023-09-18,22:08:05,0.7,0.85
2023-09-18,22:09:01,0.7,0.85
2023-09-18,22:10:06,0.7,0.85
2023-09-18,22:11:04,0.7,0.85
2023-09-18,22:15:28,1.41,1.5
2023-09-18,22:15:36,0.71,0.86
2023-09-18,22:18:35,0.71,0.86
2023-09-18,22:19:14,0.71,0.86
2023-09-18,22:19:24,0.71,0.86
2023-09-18,22:19:34,0.77,0.96
2023-09-18,22:19:53,0.77,0.96
2023-09-18,22:20:23,0.77,0.96
2023-09-18,22:20:50,0.77,0.96
2023-09-18,22:20:58,0.77,0.96
2023-09-18,22:21:15,0.77,0.96
2023-09-18,22:21:37,1.51,1.68
2023-09-18,22:22:18,1.51,1.68
2023-09-18,22:22:24,1.51,1.68
2023-09-18,22:22:32,1.51,1.68
2023-09-18,22:22:45,0.77,0.96
2023-09-18,22:22:57,0.77,0.96
2023-09-18,22:26:13,0.77,0.96
2023-09-18,22:26:20,0.77,0.96
2023-09-18,22:26:56,1.51,1.68
2023-09-18,22:27:10,0.77,0.96
2023-09-18,22:27:18,1.51,1.68
2023-09-18,22:28:22,0.71,0.87
2023-09-18,22:28:29,0.79,0.96
2023-09-18,22:30:23,0.79,0.96
2023-09-18,22:30:50,0.74,0.88
2023-09-18,22:31:03,0.73,0.88
2023-09-18,22:31:28,0.73,0.88
2023-09-18,22:31:43,0.73,0.88
2023-09-18,22:33:05,0.73,0.88
2023-09-18,22:33:20,0.73,0.88
2023-09-18,22:34:03,0.73,0.88
2023-09-18,22:34:37,0.73,0.88
2023-09-18,22:35:01,0.78,0.97
2023-09-18,22:35:10,0.78,0.97
2023-09-18,22:36:41,0.78,0.97
2023-09-18,22:36:51,0.73,0.88
2023-09-18,22:37:03,0.78,0.97
2023-09-18,22:38:29,0.73,0.88
2023-09-18,22:39:07,0.73,0.88
2023-09-18,22:39:30,0.78,0.97
2023-09-18,22:39:55,0.73,0.88
2023-09-18,22:40:05,0.72,0.87
2023-09-18,22:40:09,0.72,0.87
2023-09-18,22:40:25,0.76,0.93
2023-09-18,22:40:32,0.72,0.88
2023-09-18,22:40:41,0.72,0.87
2023-09-18,22:40:48,0.72,0.87
2023-09-18,22:47:34,0.7,0.85
2023-09-18,22:47:45,0.7,0.85
2023-09-18,22:48:00,0.7,0.85
2023-09-18,22:48:38,0.7,0.85
2023-09-18,22:48:46,0.7,0.85
2023-09-18,22:50:02,0.7,0.85
2023-09-18,22:50:19,0.7,0.85
2023-09-18,22:50:32,0.7,0.85
2023-09-18,22:51:02,0.7,0.85
2023-09-18,22:51:26,0.7,0.85
2023-09-18,22:52:03,0.71,0.86
2023-09-18,22:54:11,0.72,0.88
2023-09-18,22:56:56,0.72,0.88
2023-09-18,22:57:08,0.73,0.89
2023-09-18,22:57:20,0.72,0.87
2023-09-18,22:59:18,0.72,0.87
2023-09-18,22:59:25,0.73,0.89
2023-09-18,22:59:34,0.73,0.89
2023-09-18,22:59:44,0.76,0.93
2023-09-18,23:01:39,0.76,0.94
2023-09-18,23:02:58,0.73,0.89
2023-09-18,23:03:09,0.73,0.89
2023-09-18,23:03:35,0.73,0.89
2023-09-18,23:03:42,0.73,0.89
2023-09-18,23:04:14,0.73,0.89
2023-09-18,23:04:22,0.73,0.89
2023-09-18,23:07:59,1.43,1.62
2023-09-18,23:11:34,0.72,0.88
2023-09-18,23:11:46,1.43,1.62
2023-09-18,23:14:20,0.72,0.87
2023-09-18,23:14:50,1.43,1.62
2023-09-18,23:15:21,0.77,1.01
2023-09-18,23:16:35,0.73,0.87
2023-09-18,23:17:09,1.51,1.68
2023-09-18,23:17:16,0.73,0.87
2023-09-18,23:25:06,0.73,0.87
2023-09-18,23:25:29,0.73,0.87
2023-09-18,23:25:49,0.73,0.87
2023-09-18,23:27:47,0.73,0.87
2023-09-18,23:28:28,0.73,0.87
2023-09-18,23:28:39,0.73,0.87
2023-09-18,23:29:02,0.73,0.87
2023-09-18,23:29:51,0.73,0.87
2023-09-18,23:30:25,0.73,0.87
2023-09-18,23:31:07,0.73,0.87
2023-09-18,23:35:59,0.73,0.87
2023-09-18,23:36:12,0.73,0.87
2023-09-18,23:36:33,0.73,0.87
2023-09-18,23:37:26,0.73,0.87
2023-09-18,23:37:38,0.73,0.87
2023-09-18,23:37:54,0.73,0.87
2023-09-18,23:38:25,0.73,0.87
2023-09-18,23:38:29,0.73,0.87
2023-09-18,23:39:26,0.73,0.87
2023-09-18,23:39:46,0.73,0.87
2023-09-18,23:40:30,0.73,0.87
2023-09-18,23:40:40,0.73,0.87
2023-09-18,23:41:00,0.73,0.87
2023-09-18,23:41:13,0.73,0.87
2023-09-18,23:41:27,0.73,0.87
2023-09-18,23:41:38,0.73,0.87
2023-09-18,23:41:48,0.73,0.87
2023-09-18,23:43:27,0.73,0.87
2023-09-18,23:43:41,0.73,0.87
2023-09-18,23:45:11,0.73,0.87
2023-09-18,23:45:25,0.73,0.87
2023-09-18,23:45:49,0.73,0.87
2023-09-18,23:45:54,0.73,0.87
2023-09-18,23:46:55,0.73,0.87
2023-09-18,23:47:03,0.73,0.87
2023-09-18,23:48:27,1.38,1.47
2023-09-18,23:48:37,1.42,1.61
2023-09-18,23:48:54,0.76,1
2023-09-18,23:49:55,0.72,0.86
2023-09-18,23:51:19,0.72,0.86
2023-09-18,23:51:29,0.72,0.86
2023-09-18,23:52:11,0.72,0.86
2023-09-18,23:52:15,0.72,0.86
2023-09-18,23:52:31,0.72,0.86
2023-09-18,23:52:36,0.72,0.86
2023-09-18,23:53:02,0.72,0.86
2023-09-18,23:53:54,0.72,0.86
2023-09-18,23:57:01,0.72,0.86
2023-09-18,23:57:18,0.72,0.86
2023-09-18,23:57:32,0.72,0.86
2023-09-18,23:57:48,0.72,0.86
2023-09-18,23:58:03,0.72,0.86
2023-09-18,23:58:12,0.72,0.86
2023-09-18,23:58:34,0.72,0.86
2023-09-18,23:59:09,0.72,0.86
2023-09-18,23:59:13,0.72,0.86
2023-09-18,23:59:13,0.72,0.86
2023-09-18,23:59:39,0.72,0.86
2023-09-18,23:59:46,0.72,0.86
2023-09-19,00:00:27,0.72,0.86
2023-09-19,00:00:32,0.72,0.86
2023-09-19,00:01:06,0.72,0.86
2023-09-19,00:01:14,0.72,0.86
2023-09-19,00:01:43,0.72,0.86
2023-09-19,00:01:52,0.72,0.86
2023-09-19,00:02:21,0.72,0.86
2023-09-19,00:02:26,0.72,0.86
2023-09-19,00:02:26,0.72,0.86
2023-09-19,00:02:34,0.72,0.86
2023-09-19,00:02:51,0.72,0.86
2023-09-19,00:02:58,0.72,0.86
2023-09-19,00:03:07,0.72,0.86
2023-09-19,00:03:24,0.72,0.86
2023-09-19,00:03:44,0.72,0.86
2023-09-19,00:03:56,0.72,0.86
2023-09-19,00:04:13,0.72,0.86
2023-09-19,00:04:21,0.72,0.86
2023-09-19,00:04:46,0.72,0.86
2023-09-19,00:04:56,0.72,0.86
2023-09-19,00:05:18,0.72,0.86
2023-09-19,00:05:28,0.72,0.86
2023-09-19,00:06:00,0.72,0.86
2023-09-19,00:06:23,0.72,0.86
2023-09-19,00:07:27,0.72,0.86
2023-09-19,00:07:37,0.72,0.86
2023-09-19,00:08:16,0.72,0.86
2023-09-19,00:10:04,0.72,0.86
2023-09-19,00:10:41,0.72,0.86
2023-09-19,00:10:55,0.72,0.86
2023-09-19,00:11:04,0.72,0.86
2023-09-19,00:11:19,0.72,0.86
2023-09-19,00:11:55,0.72,0.86
2023-09-19,00:15:01,0.72,0.86
2023-09-19,00:15:20,0.72,0.86
2023-09-19,00:15:25,0.72,0.86
2023-09-19,00:16:06,0.72,0.86
2023-09-19,00:16:11,0.72,0.86
2023-09-19,00:16:48,0.72,0.86
2023-09-19,00:16:55,0.72,0.86
2023-09-19,00:17:02,0.72,0.86
2023-09-19,00:18:18,0.72,0.86
2023-09-19,00:18:57,0.72,0.86
2023-09-19,00:19:22,0.72,0.86
2023-09-19,00:19:27,0.72,0.86
2023-09-19,00:19:51,0.72,0.86
2023-09-19,00:20:15,0.72,0.86
2023-09-19,00:21:00,0.72,0.86
2023-09-19,00:21:13,0.72,0.86
2023-09-19,00:21:17,0.72,0.86
2023-09-19,00:21:31,0.72,0.86
2023-09-19,00:22:37,0.72,0.86
2023-09-19,00:22:41,0.72,0.86
2023-09-19,00:22:54,0.72,0.86
2023-09-19,00:24:05,0.72,0.86
2023-09-19,00:24:10,0.72,0.86
2023-09-19,00:25:55,0.72,0.86
2023-09-19,00:26:41,0.72,0.86
2023-09-19,00:26:47,0.72,0.86
2023-09-19,00:27:29,0.72,0.86
2023-09-19,00:28:31,1.4,1.49
2023-09-19,00:28:41,1.42,1.61
2023-09-19,00:29:09,0.72,0.86
2023-09-19,00:29:25,0.72,0.86
2023-09-19,00:29:30,0.72,0.86
2023-09-19,00:30:44,0.72,0.86
2023-09-19,00:30:49,0.72,0.86
2023-09-19,00:32:26,0.72,0.86
2023-09-19,00:32:40,0.72,0.86
2023-09-19,00:33:14,0.72,0.86
2023-09-19,00:34:11,0.72,0.86
2023-09-19,00:34:42,0.72,0.86
2023-09-19,00:34:56,0.72,0.86
2023-09-19,00:36:38,0.72,0.86
2023-09-19,00:37:23,0.72,0.86
2023-09-19,00:37:50,0.72,0.86
2023-09-19,00:39:30,0.72,0.86
2023-09-19,00:39:38,0.72,0.88
2023-09-19,00:39:54,0.72,0.86
2023-09-19,00:40:06,0.72,0.88
2023-09-19,00:41:28,0.72,0.86
2023-09-19,00:43:30,0.72,0.86
2023-09-19,00:43:33,0.72,0.86
2023-09-19,00:43:36,0.72,0.86
2023-09-19,00:43:43,0.72,0.86
2023-09-19,00:44:28,0.72,0.86
2023-09-19,00:44:56,0.72,0.86
2023-09-19,00:45:22,0.72,0.86
2023-09-19,00:46:47,0.72,0.86
2023-09-19,00:47:07,0.72,0.86
2023-09-19,00:47:59,0.72,0.86
2023-09-19,00:48:06,0.76,1
2023-09-19,00:49:09,0.72,0.86
2023-09-19,00:49:31,0.72,0.86
2023-09-19,00:49:55,1.42,1.61
2023-09-19,00:50:57,0.72,0.86
2023-09-19,00:51:12,0.72,0.86
2023-09-19,00:53:46,0.72,0.86
2023-09-19,00:54:00,0.76,1
2023-09-19,00:55:20,0.72,0.86
2023-09-19,00:56:13,0.72,0.86
2023-09-19,00:57:09,0.72,0.86
2023-09-19,00:57:32,0.72,0.86
2023-09-19,00:57:37,0.72,0.86
2023-09-19,00:57:48,0.72,0.86
2023-09-19,00:58:13,0.72,0.86
2023-09-19,00:59:03,0.72,0.86
2023-09-19,00:59:20,0.72,0.86
2023-09-19,01:01:19,0.72,0.86
2023-09-19,01:01:30,0.72,0.86
2023-09-19,01:02:01,0.72,0.86
2023-09-19,01:02:49,0.72,0.86
2023-09-19,01:03:16,0.72,0.86
2023-09-19,01:06:09,0.72,0.86
2023-09-19,01:06:47,0.72,0.86
2023-09-19,01:07:04,0.72,0.86
2023-09-19,01:07:41,0.72,0.86
2023-09-19,01:08:30,0.72,0.86
2023-09-19,01:08:39,0.72,0.86
2023-09-19,01:08:49,0.72,0.86
2023-09-19,01:08:57,0.72,0.86
2023-09-19,01:09:05,0.72,0.86
2023-09-19,01:09:14,0.72,0.86
2023-09-19,01:09:37,0.72,0.86
2023-09-19,01:10:35,0.72,0.86
2023-09-19,01:10:45,0.76,1
2023-09-19,01:10:57,0.72,0.86
2023-09-19,01:14:33,0.72,0.86
2023-09-19,01:15:26,0.72,0.86
2023-09-19,01:16:02,0.72,0.86
2023-09-19,01:20:44,0.72,0.86
2023-09-19,01:21:26,0.75,0.94
2023-09-19,01:21:33,0.72,0.86
2023-09-19,01:22:07,0.72,0.86
2023-09-19,01:22:22,0.78,0.97
2023-09-19,01:22:39,0.77,0.97
2023-09-19,01:22:46,0.72,0.86
2023-09-19,01:32:47,0.72,0.87
2023-09-19,01:34:37,0.72,0.87
2023-09-19,01:35:14,0.7,0.85
2023-09-19,01:36:11,0.75,0.94
2023-09-19,01:36:30,0.75,0.94
2023-09-19,01:41:38,0.76,0.95
2023-09-19,01:41:47,0.76,0.95
2023-09-19,01:42:42,0.76,0.95
2023-09-19,01:44:36,0.75,0.95
2023-09-19,01:54:12,0.75,0.95
2023-09-19,01:54:20,0.75,0.95
2023-09-19,01:58:14,0.75,0.95
2023-09-19,02:08:04,0.75,0.95
2023-09-19,02:08:15,0.76,0.96
2023-09-19,02:08:55,0.76,0.96
2023-09-19,02:12:19,0.72,0.88
2023-09-19,02:13:40,0.71,0.88
2023-09-19,02:14:19,0.77,0.97
2023-09-19,02:17:01,0.77,0.97
2023-09-19,02:18:07,0.77,0.97
2023-09-19,02:18:44,0.77,0.97
2023-09-19,02:37:22,0.83,1.02
2023-09-19,02:37:37,0.77,1
2023-09-19,02:55:38,0.71,0.86
2023-09-19,03:01:02,0.71,0.86
2023-09-19,03:08:34,0.71,0.86
2023-09-19,03:08:44,0.75,0.95
2023-09-19,03:08:50,0.71,0.86
2023-09-19,03:13:50,0.76,0.96
2023-09-19,03:14:07,0.75,0.95
2023-09-19,03:14:16,0.77,1
2023-09-19,03:16:01,0.71,0.86
2023-09-19,03:16:23,0.71,0.86
2023-09-19,03:21:41,0.71,0.86
2023-09-19,03:24:05,0.71,0.86
2023-09-19,03:24:29,0.77,1
2023-09-19,03:25:33,0.77,1
2023-09-19,03:25:43,0.76,1
2023-09-19,03:26:44,0.71,0.86
2023-09-19,03:26:53,0.71,0.86
2023-09-19,03:32:25,0.71,0.86
2023-09-19,03:32:36,0.71,0.86
2023-09-19,03:32:43,0.75,0.95
2023-09-19,03:34:00,0.76,0.96
2023-09-19,03:34:19,0.71,0.86
2023-09-19,03:35:23,0.71,0.86
2023-09-19,03:35:38,0.71,0.86
2023-09-19,03:36:11,0.76,1
2023-09-19,03:36:44,0.77,1
2023-09-19,03:40:52,0.76,1
2023-09-19,12:43:12,0.76,0.99
2023-09-19,12:47:39,0.71,0.86
2023-09-19,12:47:58,0.71,0.86
2023-09-19,12:49:36,0.71,0.86
2023-09-19,12:51:44,0.71,0.86
2023-09-19,12:54:17,0.71,0.86
2023-09-19,12:54:33,0.76,1
2023-09-19,12:55:30,0.71,0.86
2023-09-19,13:15:36,0.76,1
2023-09-19,13:16:33,0.71,0.86
2023-09-19,13:17:25,0.76,1
2023-09-19,13:17:46,0.76,0.96
2023-09-19,13:18:10,0.76,1
2023-09-19,13:37:43,0.71,0.86
2023-09-19,13:37:55,0.71,0.86
2023-09-19,13:38:36,0.71,0.86
2023-09-19,13:38:45,0.71,0.86
2023-09-19,13:39:18,0.71,0.86
2023-09-19,14:14:02,0.76,0.96
2023-09-19,14:14:10,0.76,1
2023-09-19,14:14:38,0.72,0.88
2023-09-19,14:14:51,0.76,1
2023-09-19,14:17:37,0.71,0.86
2023-09-19,14:18:37,0.71,0.86
2023-09-19,14:18:51,0.72,0.87
2023-09-19,14:22:18,0.71,0.86
2023-09-19,14:22:37,0.76,1
2023-09-19,14:22:46,0.76,1
2023-09-19,14:22:57,0.76,1
2023-09-19,14:23:17,0.76,1
2023-09-19,14:23:26,0.76,1
2023-09-19,14:23:37,0.76,1
2023-09-19,14:23:51,0.76,1
2023-09-19,14:24:14,0.72,0.87
2023-09-19,14:25:49,0.76,1
2023-09-19,14:26:54,0.77,1
2023-09-19,14:36:38,0.77,1
2023-09-19,14:59:10,0.76,1
2023-09-20,08:36:15,0.71,0.85
2023-09-20,08:37:10,0.71,0.86
2023-09-20,08:37:47,0.71,0.86
2023-09-20,08:38:43,0.71,0.86
2023-09-20,08:41:10,0.71,0.86
2023-09-20,08:44:37,0.71,0.86
2023-09-20,08:44:56,0.71,0.86
2023-09-20,08:45:59,0.71,0.86
2023-09-20,08:46:06,0.71,0.86
2023-09-20,08:46:20,1.4,1.49
2023-09-20,08:46:40,0.76,0.99
2023-09-20,08:46:53,1.5,1.66
2023-09-20,08:48:45,1.5,1.66
2023-09-20,08:48:53,0.76,0.99
2023-09-20,08:49:52,0.71,0.87
2023-09-20,08:50:31,0.69,0.84
2023-09-20,08:50:51,0.7,0.86
2023-09-20,08:51:33,0.71,0.87
2023-09-20,08:51:57,1.5,1.66
2023-09-20,08:52:41,1.5,1.66
2023-09-20,08:52:50,0.76,0.99
2023-09-20,08:53:31,1.5,1.66
2023-09-20,08:56:37,0.76,0.99
2023-09-20,08:56:46,0.76,0.99
2023-09-20,08:57:02,0.76,0.99
2023-09-20,08:57:36,0.76,0.99
2023-09-20,08:59:13,0.76,0.99
2023-09-20,09:12:16,0.71,0.86
2023-09-20,09:17:41,0.75,0.95
2023-09-20,09:18:45,0.71,0.86
2023-09-20,09:30:40,0.71,0.86
2023-09-20,09:38:01,0.72,0.86
2023-09-20,09:45:34,0.72,0.86
2023-09-20,09:51:21,0.7,0.85
2023-09-20,09:51:48,0.72,0.86
2023-09-20,09:54:25,0.72,0.86
2023-09-20,09:54:43,0.72,0.86
2023-09-20,09:56:12,0.72,0.86
2023-09-20,09:56:17,0.72,0.86
2023-09-20,09:56:52,0.72,0.86
2023-09-20,09:58:23,0.72,0.86
2023-09-20,09:59:53,0.72,0.86
2023-09-20,10:00:29,0.72,0.86
2023-09-20,10:00:53,0.72,0.86
2023-09-20,10:30:39,0.72,0.87
2023-09-20,10:30:47,0.72,0.87
2023-09-20,10:35:58,0.76,0.9
2023-09-20,10:41:56,0.75,0.9
2023-09-20,10:42:49,0.75,0.9
2023-09-20,10:59:03,0.75,0.89
2023-09-20,10:59:25,0.75,0.89
2023-09-20,10:59:38,0.75,0.89
2023-09-20,10:59:59,0.75,0.89
2023-09-20,11:10:08,0.75,0.89
2023-09-20,11:10:14,0.75,0.89
2023-09-20,11:11:25,0.75,0.89
2023-09-20,11:12:00,0.75,0.89
2023-09-20,11:15:56,0.75,0.89
2023-09-20,11:16:46,0.75,0.89
2023-09-20,11:18:17,0.75,0.89
2023-09-20,11:18:32,0.75,0.9
2023-09-20,11:19:01,0.75,0.89
2023-09-20,12:01:05,0.75,0.89
2023-09-20,12:02:34,7.76,10.14
2023-09-20,12:11:06,7.76,10.14
2023-09-20,12:11:27,0.75,0.89
2023-09-20,12:11:34,7.76,10.14
2023-09-20,12:11:41,7.75,10.13
2023-09-20,12:16:16,0.77,1
